ZE-Nr;ZE-Name;WKA-Name;WKA-Typ;ZE-Standort;ZE-Kanton;ZE-Status;Funktion: Turbinieren;Funktion: Pumpen;QTurbine [m3/sec];Inst. Turbinenleistung;"(""LTURBINE[MW]""/100)*""PROZ.ANTEILCH""";Max. Leistung ab Generator;"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Prod. ohne Umwälzbetrieb - W.;Prod. ohne Umwälzbetrieb - S.;Prod. ohne Umwälzbetrieb - J.;"(""PROD.OHNEUMWÄLZBETRIEB-J.""/100)*""PROZ.ANTEILCH""";QPumpe [m3/sec];Inst. Pumpenleistung;Leistungsaufnahme Motoren;Bedarf ohne Umwälzb. - W.;Bedarf ohne Umwälzb. - S.;Bedarf ohne Umwälzb. - J.;ZE-Erste-Inbetriebnahme;ZE-Letzte-Inbetriebnahme;ZE-Kote;Proz. Anteil CH;Kantonsanteil: Kanton Name (1);Kantonsanteil (1);Kantonsanteil: Kanton Name (2);Kantonsanteil (2);Kantonsanteil: Kanton Name (3);Kantonsanteil (3);Genutzte Gewässer - Name (1);Genutzte Gewässer - Name (2);Genutzte Gewässer - Name (3);Genutzte Gewässer - Name (4);Genutzte Gewässer - Name (5);Genutzte Gewässer - Name (6);Genutzte Gewässer - Name (7);"(""LGENERATOR[MW]""/100)*""PROZ.ANTEILCH""";Genutzte Gewässer - Name (8);Genutzte Gewässer - Name (9);Genutzte Gewässer - Name (10);Genutzte Gewässer - Name (11);Genutzte Gewässer - Name (12);Ersatzenergie: Richtung (1);Ersatzenergie: Partner (1);Ersatzenergie: Richtung (2);Ersatzenergie: Partner (2);Ersatzenergie: Richtung (3);Ersatzenergie: Partner (3);Ersatzenergie: Richtung (4);Ersatzenergie: Partner (4);Ersatzenergie: Richtung (5);Ersatzenergie: Partner (5);Ersatzenergie :Richtung (6);Ersatzenergie: Partner (6);Ersatzenergie: Richtung (7);Ersatzenergie: Partner (7);Ersatzenergie: Richtung (8);Ersatzenergie: Partner (8);Ersatzenergie: Richtung (9);Ersatzenergie: Partner (9);Ersatzenergie: Richtung (10);Ersatzenergie: Partner (10);Ersatzenergie: Richtung (11);Ersatzenergie: Partner (11);Ersatzenergie: Richtung (12);Ersatzenergie: Partner (12);Rechte - Name (1);Rechte - Endjahr (1);Rechte - Name (2);Rechte - Endjahr (2);Rechte - Name (3);Rechte - Endjahr (3);Rechte - Name (4);Rechte - Endjahr (4);Rechte - Name (5);Rechte - Endjahr (5);Rechte - Name (6);Rechte - Endjahr (6);Rechte - Name (7);Rechte - Endjahr (7);Rechte - Name (8);Rechte - Endjahr (8);Rechte - Name (9);Rechte - Endjahr (9);Rechte - Name (10);Rechte - Endjahr (10);Bemerkung (1);Bemerkung (2);Bemerkung (3);Bemerkung (4);Bemerkung (5);Bemerkung (6);Bemerkung (7);Bemerkung (8);Bemerkung (9);Bemerkung (10);ZE-Koordinaten unscharf (Ost);ZE-Koordinaten unscharf (Nord);Internationales KW
103100;Tinizong;Tinizong;S;Tinizong;Graubünden;im Normalbetrieb;T;;16,7;69,5;69,5;62,7;62,7;89,15;101,81;190,96;190,96;0;0;0;0;0;0;1954;1971;1200,3;100;Graubünden;100;;;;;Ava da Faller;Ava da Nandrò;Flixerbäche;Julia;Stausee Marmorera;;;62,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2766460;1161330;
103150;Nandrò;Nandrò;L;Riom - Parsonz;Graubünden;im Normalbetrieb;T;;2,4;1,59;1,59;1,59;1,59;1,38;4,62;6;6;0;0;0;0;0;0;2011;;1715,7;100;Graubünden;100;;;;;Ava da Nandrò;;;;;;;1,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2763410;1159650;
103200;Tiefencastel Ost;Tiefencastel Ost;S;Tiefencastel;Graubünden;im Normalbetrieb;T;;16,7;52;52;50;50;74,14;82,96;157,1;157,1;0;0;0;0;0;0;1970;1970;827;100;Graubünden;100;;;;;Ava da Nandrò;Julia;Stausee Marmorera;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2050;;;;;;;;;;;;;;;;;;;#NAME?;                                                 ;;;;;;;;;2762540;1170330;
103300;Tiefencastel West;Tiefencastel West;L;Tiefencastel;Graubünden;im Normalbetrieb;T;;10;26;26;25;25;18,29;48,22;66,51;66,51;0;0;0;0;0;0;1949;1949;826,3;100;Graubünden;100;;;;;Julia;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2022;Konzession(en);2050;;;;;;;;;;;;;;;;;#NAME?;                                                 ;;;;;;;;;2762540;1170330;
103400;Solis;Solis;L;Vaz/Obervaz;Graubünden;im Normalbetrieb;T;;1,45;7,3;7,3;7;7;5,49;18,35;23,84;23,84;0;0;0;0;0;0;1920;1978;824,09;100;Graubünden;100;;;;;Heidbach;;;;;;;7;;;;;;A;Gemeinde Vaz/Obervaz;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2759620;1172200;
103500;Sils (EWZ);Sils (EWZ);L;Sils im Domleschg;Graubünden;im Normalbetrieb;T;;22;26;26;25;25;29,84;72,41;102,25;102,25;0;0;0;0;0;0;1910;1996;671,74;100;Graubünden;100;;;;;Albula;Heidbach;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2754880;1174540;
103600;Rothenbrunnen (EWZ);Rothenbrunnen (EWZ);S;Rothenbrunnen;Graubünden;im Normalbetrieb;T;;25;44;44;38;38;75,39;109,65;185,04;185,04;0;0;0;0;0;0;1976;1976;616;100;Graubünden;100;;;;;Albula;Heidbach;;;;;;38;;;;;;B;KHR (Zentrale Sils (KHR));;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2751390;1182220;
103700;Reichenau;Reichenau;L;Domat-Ems;Graubünden;im Normalbetrieb;T;;120;19,06;19,06;18;18;41,3;65;106,3;106,3;0;0;0;0;0;0;1962;1962;577;100;Graubünden;100;;;;;Rhein;;;;;;;18;;;;;;A;Sägerei Obrecht AG, Bonaduz;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2753220;1189360;
103800;Litzirüti;Arosa-Litzirüti;L;Litzirüti;Graubünden;im Normalbetrieb;T;;3;5;5;4,96;4,96;6,3;16,3;22,6;22,6;0;0;0;0;0;0;1969;1969;1399,5;100;Graubünden;100;;;;;Plessur;;;;;;;4,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2773060;1185710;
103850;Lüen (Sagenbach);KW Sagenbach;L;Lüen, Tewald;Graubünden;im Normalbetrieb;T;;0,7;3,55;3,55;3,55;3,55;2,2;8,8;11;11;0;0;0;0;0;0;2013;;772,09;100;Graubünden;100;;;;;Sagenbach;;;;;;;3,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2073;;;;;;;;;;;;;;;;;;;- Zentralen Lüen (Sagenbach) und Lüen (Plessur, Clasaurer) in einem Gebäude;;;;;;;;;;2765360;1188650;
103900;Lüen (Plessur, Clasaurer);Molinis-Lüen;L;Lüen, Tewald;Graubünden;im Normalbetrieb;T;;3,9;7,2;7,2;7;7;18,36;24,92;43,28;43,28;0;0;0;0;0;0;1914;1990;772,09;100;Graubünden;100;;;;;Clasaurerbach;Plessur;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2064;;;;;;;;;;;;;;;;;;;- Zentralen Lüen (Plessur, Clasaurer) und Lüen (Sagenbach) in einem Gebäude;;;;;;;;;;2765360;1188650;
104000;Sand (Plessur);Plessurwerk;L;Chur, Sand;Graubünden;im Normalbetrieb;T;;6,76;9,4;9,4;9,2;9,2;14,85;32,75;47,6;47,6;0;0;0;0;0;0;1947;2011;610,1;100;Graubünden;100;;;;;Calfreiserbach;Castielerbach;Plessur;;;;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2060;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2760470;1189850;
104100;Sand (Rabiusa);Rabiusawerk;L;Chur, Sand;Graubünden;im Normalbetrieb;T;;0,9;0,71;0,71;0,69;0,69;1,8;2,65;4,45;4,45;0;0;0;0;0;0;1892;2012;609,85;100;Graubünden;100;;;;;Rabiusa;;;;;;;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2060;;;;;;;;;;;;;;;;;;;#NAME?; ;;;;;;;;;2760470;1189850;
104150;Churwalden;Churwalden;L;Churwalden, Bärgliwäg;Graubünden;im Bau;T;;0,2;0,4;0,4;0,39;0,39;0,8;1,5;2,3;2,3;0;0;0;0;0;0;2019;;1255;100;Graubünden;100;;;;;Quellen Parpan;Quellen Valbella;;;;;;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2083;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2019 vorgesehen;;;;;;;;;;2760900;1182650;
104160;Grida, Churwalden;Grida, Churwalden;L;Churwalden, Grida;Graubünden;im Bau;T;;0,12;0,36;0,36;0,36;0,36;0,6;1;1,6;1,6;0;0;0;0;0;0;2019;;840;100;Graubünden;100;;;;;Müli Quellen;Obervazer Quellen;;;;;;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2083;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2019 vorgesehen;;;;;;;;;;2761010;1188520;
104200;Klosters;Klosters;S;Klosters;Graubünden;im Normalbetrieb;T;;5,5;16,5;16,5;16,5;16,5;14;13;27;27;0;0;0;0;0;0;1925;1982;1196,74;100;Graubünden;100;;;;;Davoser See;Drusatschabach;Flüelabach;Mönchalpbach;Stützbach;Totalpbach;;16,5;;;;;;A;ALK (Zentrale Filisur);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2787320;1192920;
104300;Schlappin;Schlappin;L;Klosters-Dorf;Graubünden;im Normalbetrieb;T;;1,67;6,1;6,1;6,1;6,1;9,65;21,15;30,8;30,8;0;0;0;0;0;0;1928;2000;1180,54;100;Graubünden;100;;;;;Lauterbrunnenbach;Schlappinbach;;;;;;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2785940;1195550;
104400;Küblis;Küblis;L;Küblis;Graubünden;im Normalbetrieb;T;;16,5;45,6;45,6;44;44;47,5;127;174,5;174,5;0;0;0;0;0;0;1922;2006;821,84;100;Graubünden;100;;;;;Landquart;Schanielabach;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2778490;1198540;
104425;Gadastätt, St. Antönien;Kraftwerk Schaniela;L;St. Antönien;Graubünden;im Bau;T;;2;2,2;2,2;2,11;2,11;2;5,4;7,4;7,4;0;0;0;0;0;0;2019;;1203,3;100;Graubünden;100;;;;;Schanielabach;;;;;;;2,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2079;;;;;;;;;;;;;;;;;;;- Die Inbetriebnahme ist im Jahre 2019 vorgesehen;;;;;;;;;;2779780;1201890;
104450;Taschinas;Taschinas;L;Seewis;Graubünden;im Normalbetrieb;T;;3,5;11,33;11,33;11,1;11,1;13,7;27,3;41;41;0;0;0;0;0;0;2011;2011;640,8;100;Graubünden;100;;;;;Taschinasbach;;;;;;;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2767830;1205890;
104500;Igiser Mülbach 1 (Landquart 1);Igiser Mülbach 1 (Landquart 1);L;Landquart-Fabriken;Graubünden;im Normalbetrieb;T;;8;0,5;0,5;0,5;0,5;1,4;1,6;3;3;0;0;0;0;0;0;1901;1978;541;100;Graubünden;100;;;;;Landquart (Fabrikkanal);;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2762960;1203140;
104550;Igiser Mülbach 2 (Landquart 2);Igiser Mülbach 2 (Landquart 2);L;Landquart-Fabriken;Graubünden;im Normalbetrieb;T;;8;0,71;0,71;0,66;0,66;2,8;2,2;5;5;0;0;0;0;0;0;1988;1988;520,5;100;Graubünden;100;;;;;Landquart (Fabrikkanal);;;;;;;0,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2761980;1202610;
104600;Mapragg;Mapragg;U;Vadura;St.Gallen;im Normalbetrieb;T;P;81,4;279,9;279,9;274,3;274,3;48,8;127,8;176,6;176,6;36;159;162,2;0;0;0;1977;1977;849;100;St.Gallen;100;;;;;Gafarrabach;Lavtinabach;Mattbach;Scheubsbach;Seez;Siezbach;Speicher Gigerwald;274,3;Tamina;Tersolbach;;;;A;Landolt, Mels  (Maismühle);A;KW Stoffel AG (Zentr. Mels);A;T+G              (Zentr. Ragaz);A;EWM            (Zentr. Tobel);A;Hydroelectra AG (Zentr. Mels (Halde));A;Weberei Walenstadt;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;#NAME?;#NAME?;;;;;;;;;2755490;1201730;
104700;Sarelli;Sarelli;S;Bad Ragaz;St.Gallen;im Normalbetrieb;T;;31;90;90;88,2;88,2;48,7;131,1;179,8;179,8;0;0;0;0;0;0;1978;1978;514,6;100;St.Gallen;100;;;;;Stausee Gigerwald;Tamina;;;;;;88,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2759770;1205030;
104800;Ragaz;Ragaz;L;Ragaz;St.Gallen;im Normalbetrieb;T;;4,6;0,7;0,7;0,52;0,52;0;0,8;0,8;0,8;0;0;0;0;0;0;1892;1956;519,19;100;St.Gallen;100;;;;;Tamina;;;;;;;0,52;;;;;;B;Axpo AG / KSL (Zentrale Mapragg);;;;;;;;;;;;;;;;;;;;;;;Ehehaftes Recht;9999;;;;;;;;;;;;;;;;;;;#NAME?;                                             ;;;;;;;;;2756850;1207510;
104850;Industrie;Jenins;L;Jenins;Graubünden;im Normalbetrieb;T;;0,06;0,46;0,46;0,46;0,46;0,91;1,82;2,73;2,73;0;0;0;0;0;0;1997;1997;546,8;100;Graubünden;100;;;;;Alpbach;Quelle Mittelsäss;Quelle Obersäss;;;;;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2760950;1206850;
104900;Valeis;Valeis;L;Vilters;St.Gallen;im Normalbetrieb;T;;0,44;1,2;1,2;1,1;1,1;1,8;3,5;5,3;5,3;0;0;0;0;0;0;1982;2004;522;100;St.Gallen;100;;;;;Saar;Valeis;;;;;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2752750;1209980;
105000;Grossbach;Grossbach;L;Wangs, Gaschiels;St.Gallen;im Normalbetrieb;T;;0,13;0,7;0,7;0,68;0,68;1,3;2,5;3,8;3,8;0;0;0;0;0;0;1950;1993;494;100;St.Gallen;100;;;;;Grossbach;;;;;;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2062;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2752250;1210250;
105100;Sevelen;Sevelen;L;Sevelen;St.Gallen;im Normalbetrieb;T;;0,35;1,14;1,14;1,12;1,12;1,82;2,83;4,65;4,65;0;0;0;0;0;0;1897;1989;474,5;100;St.Gallen;100;;;;;Fuchserbächli;Schaneralpbach;Sevelerbach;Surbergbächli;;;;1,12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2755120;1220900;
105150;Vorderberg;Buchs-Vorderberg;L;Buchs, Waldrand;St.Gallen;im Normalbetrieb;T;;0,3;0,98;0,98;1;1;0,7;1,89;2,59;2,59;0;0;0;0;0;0;1987;1987;1081,23;100;St.Gallen;100;;;;;Quellfassungen Malschüel;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2065;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2752220;1223950;
105200;Tobeläckerli;Buchs-Tobeläckerli;L;Buchs, Steig - Aspenhölzli;St.Gallen;im Normalbetrieb;T;;0,35;0,69;0,69;0,68;0,68;0,6;0,6;1,2;1,2;0;0;0;0;0;0;1903;2013;549,74;100;St.Gallen;100;;;;;Quellfassungen Malschüel;Quellfassungen Tobelbrugg;;;;;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2065;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2753620;1224790;
105300;Altendorf (Buchs);Buchs-Altendorf;L;Buchs, Altendorf;St.Gallen;im Normalbetrieb;T;;0,7;3,56;3,56;3,7;3,7;3,17;8,64;11,81;11,81;0;0;0;0;0;0;1928;1987;485,7;100;St.Gallen;100;;;;;Tobelbach;;;;;;;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2753810;1224880;
105400;Bannwald (Grabs);Grabs (Bannwald);L;Grabs, Bannwald;St.Gallen;im Normalbetrieb;T;;0,51;0,44;0,44;0,5;0,5;0,6;0,9;1,5;1,5;0;0;0;0;0;0;1959;1994;824;100;St.Gallen;100;;;;;Walchenbach;;;;;;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2749960;1226520;
105500;Löchli;Grabs (Löchli);L;Grabs, Löchli;St.Gallen;im Normalbetrieb;T;;0,55;1,43;1,43;0,96;0,96;1,23;2,28;3,51;3,51;0;0;0;0;0;0;1899;1996;613;100;St.Gallen;100;;;;;Gogenbach;Rogghalm-Töbeli;Walchenbach;;;;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2750960;1226890;
105600;Strick;Sennwald;L;Sennwald;St.Gallen;im Normalbetrieb;T;;0,6;1,22;1,22;0,91;0,91;1,7;3,5;5,2;5,2;0;0;0;0;0;0;1912;1990;493,22;100;St.Gallen;100;;;;;Mühlbachquellen;Rohrbach;Schindlerenbach;Stollenfassung, Abflüsse Fälen-, Sämtisersee;;;;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2755700;1236560;
105700;Lienz;Lienz;L;Lienz;St.Gallen;im Normalbetrieb;T;;13;0,38;0,38;0,4;0,4;0,66;0,79;1,45;1,45;0;0;0;0;0;0;1906;1989;429,89;100;St.Gallen;100;;;;;Rheintaler Binnenkanal;Werdenberger Binnenkanal;;;;;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2757880;1238130;
105800;Blatten, am Kanal (SAK);Blatten (SAK);L;Oberriet, Blatten;St.Gallen;im Normalbetrieb;T;;14;0,38;0,38;0,4;0,4;0,66;0,8;1,46;1,46;0;0;0;0;0;0;1906;1989;424,11;100;St.Gallen;100;;;;;Rheintaler Binnenkanal;Werdenberger Binnenkanal;;;;;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2760950;1241830;
105900;Montlingen;Montlingen;L;Montlingen;St.Gallen;im Normalbetrieb;T;;14,5;0,38;0,38;0,4;0,4;0,71;0,83;1,54;1,54;0;0;0;0;0;0;1906;1989;418,86;100;St.Gallen;100;;;;;Rheintaler Binnenkanal;Werdenberger Binnenkanal;;;;;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2761760;1245360;
106000;Gstaldenbach, Heiden;Gstaldenbach, Heiden;L;Heiden, Hinterlochen;Appenzell A.Rh.;im Normalbetrieb;T;;0,45;0,72;0,72;0,6;0,6;1;1;2;2;0;0;0;0;0;0;1902;1982;494,56;100;Appenzell A.Rh.;100;;;;;Gstaldenbach;;;;;;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2759020;1258960;
106100;Lochmühle;Lochmühle;L;Untereggen, Lochmüli;St.Gallen;im Normalbetrieb;T;;0,6;0,63;0,63;0,63;0,63;1,3;1,5;2,8;2,8;0;0;0;0;0;0;1898;2003;474;100;Appenzell A.Rh.;15;St.Gallen;85;;;Goldach;;;;;;;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2750880;1258540;
106125;Morgental;Morgental (Abwasser);L;Steinach;St.Gallen;im Normalbetrieb;T;;0,84;1,2;1,2;1,2;1,2;1,88;2,12;4;4;0;0;0;0;0;0;2014;;400,5;100;St.Gallen;100;;;;;Abwasser Stadt St. Gallen;;;;;;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Andere Rechtsgrundlage;9999;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2749870;1262990;
106200;Schaffhausen;Schaffhausen;L;Schaffhausen;Schaffhausen;im Normalbetrieb;T;;500;28,9;26,299;25,4;23,114;79,46;94,29;173,75;1,581,125;0;0;0;0;0;0;1964;1964;389,65;91;Zürich;3,35;Schaffhausen;78,1;Thurgau;9,55;Rhein;;;;;;;23,114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2689470;1283180;Ja
106300;Engeweiher;Engeweiher;P;Schaffhausen;Schaffhausen;im Normalbetrieb;T;P;4;5;5;5;5;0;0;0;0;3;5,3;5,3;0;0;0;1909;1993;390,78;100;Schaffhausen;100;;;;;Engeweiher;Rhein;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2070;;;;;;;;;;;;;;;;;;;#NAME?;;;;;;;;;;2689470;1283220;
106400;Neuhausen;Neuhausen;L;Neuhausen;Schaffhausen;im Normalbetrieb;T;;29,9;5,6;5,6;4,9;4,9;20,7;20,8;41,5;41,5;0;0;0;0;0;0;1951;2011;363,54;100;Zürich;50;Schaffhausen;50;;;Rhein;;;;;;;4,9;;;;;;B;ERAG (Zentrale Rheinau);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2034;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2688330;1281690;
106500;Rheinau;Rheinau;L;Rheinau;Zürich;im Normalbetrieb;T;;400;36,8;227,056;36;22,212;78,9;162,8;241,7;1,491,289;0;0;0;0;0;0;1956;2005;358;61,7;Zürich;53,6;Schaffhausen;8,1;;;Rhein;;;;;;;22,212;;;;;;A;RKN (Zentrale Neuhausen);;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2687400;1277120;Ja
106600;Giessen;Giessen;L;Nesslau, unterer Giessenfall;St.Gallen;im Normalbetrieb;T;;9,25;1,9;1,9;2,5;2,5;1,97;4,46;6,43;6,43;0;0;0;0;0;0;1896;2001;759,94;100;St.Gallen;100;;;;;Thur;;;;;;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2734120;1231170;
106625;Nesslau (Ijentalerbach);Nesslau (Ijentalerbach);L;Nesslau, Schneit;St.Gallen;im Normalbetrieb;T;;0,76;1,25;1,25;1,25;1,25;0,85;1,65;2,5;2,5;0;0;0;0;0;0;1909;2010;787,32;100;St.Gallen;100;;;;;Ijentalerbach;;;;;;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2069;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2732260;1231550;
106650;Herrentöbeli;Herrentöbeli;L;Krummenau;St.Gallen;im Normalbetrieb;T;;11;0,84;0,84;1;1;1,19;2,4;3,59;3,59;0;0;0;0;0;0;1945;1991;707;100;St.Gallen;100;;;;;Thur;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2731670;1234110;
106700;Trempel;Trempel;L;Trempel, Ebnat-Kappel;St.Gallen;im Normalbetrieb;T;;8;1,8;1,8;1,8;1,8;3,6;4,4;8;8;0;0;0;0;0;0;1925;2007;680;100;St.Gallen;100;;;;;Thur;;;;;;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2730580;1234610;
106750;Im Roos;Im Roos;L;Ebnat - Kappel;St.Gallen;im Normalbetrieb;T;;12;0,86;0,86;0,86;0,86;0,97;2,9;3,87;3,87;0;0;0;0;0;0;1903;2004;635,29;100;St.Gallen;100;;;;;Thur;;;;;;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2727980;1235560;
106800;Stadtbrücke, Lichtensteig;Stadtbrücke, Lichtensteig;L;Lichtensteig;St.Gallen;im Normalbetrieb;T;;16;0,57;0,57;0,55;0,55;1;1,5;2,5;2,5;0;0;0;0;0;0;1820;2013;600,2;100;St.Gallen;100;;;;;Thur;;;;;;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2724450;1242680;
106900;Dietfurt;Dietfurt;L;Bütschwil;St.Gallen;im Normalbetrieb;T;;12;0,98;0,98;0,94;0,94;2,2;2,8;5;5;0;0;0;0;0;0;1861;2002;583,7;100;St.Gallen;100;;;;;Thur;;;;;;;0,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2724080;1245030;
107000;Soor;Soor;L;Bütschwil;St.Gallen;im Normalbetrieb;T;;12;0,98;0,98;0,94;0,94;2,3;2,9;5,2;5,2;0;0;0;0;0;0;1917;2001;575;100;St.Gallen;100;;;;;Thur;;;;;;;0,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2723880;1246360;
107100;Mühlau;Mülau;L;Mülau bei Bazenheid Kirchberg;St.Gallen;im Normalbetrieb;T;;31;1,37;1,37;1,3;1,3;2,3;3,3;5,6;5,6;0;0;0;0;0;0;1865;2010;536,2;100;St.Gallen;100;;;;;Thur;;;;;;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Konzession(en);2048;;;;;;;;;;;;;;;;;;;- Ersatz alte Zentrale Mülau im Jahr 2010; ;;;;;;;;;2723730;1252400;
