"Connected body","Location","Entity","street","Number","zipcode","place-name","Date","Fuel","Capacity"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/13/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/14/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/15/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/16/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/17/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/18/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/19/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/20/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/21/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/22/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/23/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/24/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/25/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/26/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/27/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/28/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/29/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/30/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","05/31/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/01/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/02/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/03/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/04/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/05/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/06/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/07/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/08/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/09/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/10/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/11/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/12/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/13/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/14/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/15/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/16/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/17/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/18/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/19/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/20/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/21/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/22/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/23/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/24/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/25/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/26/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/27/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/28/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/29/2018","E06","456"
"DELTA ENERGY B.V.","TNZ150 ELSTA","ELSTA","Herbert H. Dowweg","5D","4542NM","Hoek","06/30/2018","E06","456"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/01/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/02/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/03/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/04/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/05/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/06/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/07/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/08/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/09/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/10/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/11/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/12/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/13/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/14/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/15/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/16/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/17/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/18/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/19/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/20/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/21/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/22/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/23/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/24/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/25/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/26/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/27/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/28/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/29/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","04/30/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/01/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/02/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/03/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/04/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/05/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/06/2018","E06","72"
"ELECTRABEL NEDERLAND NV","BG10 Bergumcentrale (220K","Centrale Bergum (CB10)","Koumarwei","2","9251ML","Bergum","05/07/2018","E06","72"
