name,eic_code,lat,lon
Madulain,,46.5852709512,9.9363025202
Malters-Ettisbühl,,47.0382855313,8.16559322075
Manegg,,47.3387264858,8.52087782283
Mapragg,12W-0000000917-6,46.9484407976,9.4812988795
Martigny-Bourg,,46.0883098661,7.05906976663
Massaboden,,46.3329975315,8.01135847344
Matte,,46.9464934587,7.45675932783
Meiringen 1,,46.7287537496,8.19203780743
Meiringen 2,,46.7317817542,8.19665922545
Melchsee-Frutt,,46.799646307,8.28145261421
Mels (Halde),,47.0445449435,9.4142733533
Mels (KW Stoffel),,47.0432633834,9.41554241732
Mels (Tobel),,47.0382556599,9.3927198108
Merezenbach,,46.4857148879,8.27735361119
Mesocco (Nan Ros),,46.4196352889,9.23446723925
Micro-centrale de Fontanney,,46.3170626321,6.98398364412
Molinis-Lüen,,46.8284428074,9.60614992526
Montbovon,,46.4879524618,7.04831690495
Montcherand,,46.7272057233,6.51348662252
Monthey (Commune),,46.2496081279,6.94448084181
Monthey (Tine),,46.2492602077,6.94720705322
Monthey (Vièze),,46.2492602077,6.94720705322
Montlingen,,47.3392405944,9.57926456954
Moos,,47.4387770608,7.58113219065
Moosweid,,46.4961001155,7.57684401786
Mörel,,46.3521806524,8.04183088725
Morgental (Abwasser),,47.5005666197,9.42790432392
Morobbia,,46.1680636081,9.01689952707
Morteratsch,,46.4525803371,9.94164682347
Mossjesee Kraftwerk,,46.0100902184,7.77882470311
Mottec,,46.153036238,7.61998842797
Moulinets sur l'Orbe,,46.7209697782,6.53229949585
Moutier,,47.2656875543,7.34903942074
Mühleberg,,46.9691475017,7.28449397374
Mühlefuhr,,47.0265624558,9.08268411153
Mühlenplatz,,47.0517337725,8.30199665485
Mülau,,47.410872339,9.07811617053
Mulin,,46.833447951,9.34018135796
Muota,,46.9710051496,8.78249669152
Muranzina,,46.5965486956,10.4278045452
Murg (Gödis),,47.1084484412,9.21473631193
Murg (Merlen),,47.0729029373,9.19762330651
Murg (Plätz),,47.0924492274,9.20788224569
Murg (Säge),,47.113504883,9.21938501334
Murkart,,47.5374877465,8.91438251912
Muslen,,47.1380756597,9.13555309657
Mutt,,46.0114638208,7.73855316305
Muttsee,,46.8464330851,9.01279515584
Nandrò,,46.5681520979,9.5702754213
Navisence,,46.2813172873,7.54633103324
Nenzlingen,,47.4438497021,7.5478685338
Nesslau (Ijentalerbach),,47.2216373141,9.18495516077
Neubrigg,,46.3961814647,8.13424492723
Neuewelt,,47.5257818674,7.62173011689
Neuhausen,,47.6798806585,8.61494656661
Niederenbach,,46.9957286985,9.08713105463
Niedergesteln,,46.3142105265,7.78617657396
Niedergesteln,,46.3280600652,7.78743366168
Niederglatt-Gossau,,47.4314001196,9.17553013871
Niederlenz,,47.3991885281,8.17621146751
Niederried,,47.0031721765,7.24113567118
Niederurnen,,47.1235820231,9.04216502354
Niollet 1,,46.0219359255,7.12138441237
Niollet 2,,46.0211838851,7.14243628028
Nufenen,,46.5430537927,9.24795177052
Nuova Biaschina,12W-0000000064-3,46.3649512107,8.92878536777
Oberalp,,46.6329580099,8.60678648212
Oberems (Borterbach),,46.2480316908,7.70938258125
Obermatt,,46.8421091009,8.3737585174
Obermatt (Nebenkraftwerk),,46.8429378906,8.37141299362
Oberterzen,,47.1005471458,9.25966883654
"Obflue, Sachseln",,46.857050951,8.22950231798
Oelberg,,46.8017059504,7.1673408094
Olivone,12W-0000000026-D,46.5396795136,8.94911144856
Orsières,,46.0210935902,7.14230764616
Orsières,,45.9950854665,7.1738116591
Ossasco,,46.5126365625,8.53838477213
Ouvra Electrica Lavinuoz Lavin,,46.7689779531,10.1143178662
Ova Spin,12W-0000000035-C,46.6782585306,10.1444753501
Ova Spin-Dotieranlage,12W-0000000035-C,46.6782585306,10.1444753501
Pallazuit,,45.9810884929,7.18949243196
Palü,,46.3724950431,10.0289744735
Palü,,46.4075413892,10.019588316
Pas-du-Lein,,46.1141701715,7.16702258324
Pedecosta,,46.3576454254,10.0757152147
Perlen 1 (WTA HF),,47.1071639177,8.35769882857
Perlen 2 (WTA PF),,47.111127653,8.36817610462
Pfungen,,47.5214894015,8.64091948594
Pilgersteg,,47.2688671863,8.87219842017
Pintrun,,46.8148577632,9.34883064445
Piottino,,46.4383309577,8.83996336006
"Piumogna, Dalpe",,46.4665637849,8.76660589676
Plancanin,,46.3638966463,9.71265622238
Plan-de-l'Eau,,46.9531054291,6.74369685922
Plan-Dessous,,46.4992089696,6.3858086765
Plessurwerk,,46.8404306281,9.54250541843
Plons,,47.0540573941,9.40001024029
Pont de la Tine,,46.348145567,7.04451800887
Pont de la Tine  Coussy-Loudze,,46.3474245655,7.04413354848
Ponte Brolla,,46.18559009,8.75120889324
Pont-Neuf,,46.073184867,7.05542701654
Pradella,12W-0000000035-C,46.8045802532,10.3336910022
Pradella - Dotierzentrale,12W-0000000035-C,46.8050592146,10.3289973638
Pradella-Martina,12W-0000000035-C,46.8821155388,10.4645577137
Preda-Bergün,,46.5874577736,9.77845017026
Punt dal Gall-Dotieranlage,,46.6234441915,10.1932036115
Punt Gronda (Platt Alva),,46.8384516549,9.26509335259
Punt Gronda (Segnas),,46.8384516549,9.26509335259
Punt Gronda (Tarschlims),,46.8384516549,9.26509335259
Rabiusa-Realta,12W-0000000011-W,46.7649113824,9.41790308497
Rabiusawerk,,46.8404306281,9.54250541843
Ragaz,,47.0000948296,9.50115288825
Rappental,,46.3945542547,8.17817050918
Rathausen,,47.0817753951,8.3143325152
Realp,,46.5993455879,8.50229746755
Reckingen,,47.5710071549,8.3380806201
Refrain,,47.1876938239,6.87311737175
Reichenau,,46.8377337086,9.44733101447
"Reserv. de Péteille, Vétroz",,46.2269117894,7.27325930917
Rheinau,,47.6389102371,8.60166117811
Rheinfelden,12W-0000000080-7,47.5688531592,7.8129757269
Rheinfelden-Dotierzentrale,12W-0000000080-7,47.5688531592,7.8129757269
Rheinkraftwerk Säckingen,,47.5578674161,7.95679136018
Ri di Foch 2 Prato (Leventina),12W-0000000064-3,46.480190595,8.74753439559
Riddes,12W-0000000034-F,46.1574432142,7.20926514067
Riddes (l'eau potable),,46.1689050258,7.2283790358
Riedji,,46.2393596552,7.89006330756
Risi,,47.0946783225,9.05671355608
Ritom,12W-0000000064-3,46.5172567651,8.67531756408
