Company Name;Station Name;Fuel;Type;Installed Capacity (MW);Year of commission or year generation began;"Location:
Scotland, Wales, Northern Ireland or English region";Footnotes
Greencoat Capital;Brockaghboy;Wind (onshore);Wind (onshore);47.5;2017;Northern Ireland;
Greencoat Capital;Carcant;Wind (onshore);Wind (onshore);6;2010;Scotland;
Greencoat Capital;Cotton Farm;Wind (onshore);Wind (onshore);16.4;2013;East England;
Greencoat Capital;Drone Hill;Wind (onshore);Wind (onshore);28.6;2012;Scotland;
Greencoat Capital;Earls Hall Farm;Wind (onshore);Wind (onshore);10.3;2013;East England;
Greencoat Capital;Kildrummy;Wind (onshore);Wind (onshore);18.4;2013;Scotland;
Greencoat Capital;Langhope Rig;Wind (onshore);Wind (onshore);16.4;2013;Scotland;
Greencoat Capital;Maerdy;Wind (onshore);Wind (onshore);24;2013;Wales;
Greencoat Capital;North Rhins;Wind (onshore);Wind (onshore);22;2009;Scotland;
Greencoat Capital;Screggagh;Wind (onshore);Wind (onshore);20;2011;Northern Ireland;
Greencoat Capital;Sixpenny Wood;Wind (onshore);Wind (onshore);20.5;2013;Yorkshire and Humber;
Greencoat Capital;Slieve Divena;Wind (onshore);Wind (onshore);30;2009;Northern Ireland;
Greencoat Capital;Stroupster;Wind (onshore);Wind (onshore);29.9;2015;Scotland;
Greencoat Capital;Tappaghan;Wind (onshore);Wind (onshore);28.5;2005;Northern Ireland;
Greencoat Capital;Yelvertoft;Wind (onshore);Wind (onshore);16.4;2013;East Midlands;
Intergen;Coryton;Natural gas;CCGT;800;2002;East England;
Intergen;Rocksavage;Natural gas;CCGT;810;1998;North West;
Intergen;Spalding;Natural gas;CCGT;950;2004;East Midlands;
John Laing Environmental Asset Group;Bilsthorpe ;Wind (onshore);Wind (onshore);10.6;2013;East Midlands;
John Laing Environmental Asset Group;Burton Wold Extention;Wind (onshore);Wind (onshore);14;2014;East Midlands;
John Laing Environmental Asset Group;Carscreugh;Wind (onshore);Wind (onshore);15.3;2014;Scotland;
John Laing Environmental Asset Group;Castle Pill ;Wind (onshore);Wind (onshore);3.3;2004;Wales;
John Laing Environmental Asset Group;Dungavel;Wind (onshore);Wind (onshore);26;2015;Scotland;
John Laing Environmental Asset Group;Ferndale;Wind (onshore);Wind (onshore);10.4;2011;Wales;
John Laing Environmental Asset Group;Hall Farm;Wind (onshore);Wind (onshore);24;2013;Yorkshire and Humber;
John Laing Environmental Asset Group;Llynfi Afan;Wind (onshore);Wind (onshore);25.3;2017;Wales;
John Laing Environmental Asset Group;Moel Moelogan;Wind (onshore);Wind (onshore);11.7;2008;Wales;
John Laing Environmental Asset Group;New Albion;Wind (onshore);Wind (onshore);16.1;2015;East Midlands;
John Laing Environmental Asset Group;Wear Point;Wind (onshore);Wind (onshore);10;2014;Wales;
Lightsource BP;Acrefair;Solar;Solar;5;2015;Wales;
Lightsource BP;Beckton;Solar;Solar;0.5;2016;London;
Lightsource BP;Belfast Road;Solar;Solar;10;2017;Northern Ireland;
Lightsource BP;Benbole;Solar;Solar;1.7;2011;South West;
Lightsource BP;Bentley Estate;Solar;Solar;4.8;2015;South East;
Lightsource BP;Bentley Estate 2;Solar;Solar;5;2016;South East;
Lightsource BP;Binsted;Solar;Solar;5;2016;South East;
Lightsource BP;Blatchworthy;Solar;Solar;1.4;2013;South West;
Lightsource BP;Bodmin;Solar;Solar;5;2012;South West;
Lightsource BP;Bolsovermoor Quarry ;Solar;Solar;5;2017;East Midlands;
Lightsource BP;Brett Martin;Solar;Solar;6.5;2018;Northern Ireland;
Lightsource BP;Brook Farm;Solar;Solar;8.9;2015;South East;
Lightsource BP;Brynteg;Solar;Solar;14.8;2014;Wales;
Lightsource BP;Burnthouse;Solar;Solar;4.8;2014;East England;
Lightsource BP;Burthy;Solar;Solar;13.1;2015;South West;
Lightsource BP;Bury Lane;Solar;Solar;22.2;2014;East England;
Lightsource BP;Castle Combe;Solar;Solar;15.3;2015;South West;
Lightsource BP;Charity Farm;Solar;Solar;14.4;2016;West Midlands;
Lightsource BP;Chittering;Solar;Solar;5;2012;East England;
Lightsource BP;Church Farm - Slapton;Solar;Solar;5;2015;South East;
Lightsource BP;Cleave Farm;Solar;Solar;4.6;2013;South West;
Lightsource BP;Cold Harbour;Solar;Solar;5;2015;Yorkshire and Humber;
Lightsource BP;Crookedstone;Solar;Solar;4.8;2016;Northern Ireland;
Lightsource BP;Crossness;Solar;Solar;1.5;2011;London;
Lightsource BP;Crucis Farm;Solar;Solar;16.1;2014;South West;
Lightsource BP;Crundale;Solar;Solar;43.7;2015;Wales;
Lightsource BP;Cwrt Henllys;Solar;Solar;5;2016;Wales;
Lightsource BP;Dunsfold;Solar;Solar;2;2011;South East;
Lightsource BP;Eastacombe;Solar;Solar;3.6;2012;South West;
Lightsource BP;Epwell;Solar;Solar;9;2014;South East;
Lightsource BP;Exning;Solar;Solar;30.3;2015;East England;
Lightsource BP;Fairwinds;Solar;Solar;12.2;2014;East England;
Lightsource BP;Fareham;Solar;Solar;20.5;2014;South East;
Lightsource BP;Fawley (Langley);Solar;Solar;5;2012;South East;
Lightsource BP;Ffos Las;Solar;Solar;5;2012;Wales;
Lightsource BP;Fields Farm (Agden) ;Solar;Solar;5;2017;North West;
Lightsource BP;Finvoy;Solar;Solar;6;2017;Northern Ireland;
Lightsource BP;Francis Court;Solar;Solar;4.2;2015;South West;
Lightsource BP;Gelli Gron;Solar;Solar;3.6;2016;Wales;
Lightsource BP;Great Knowles;Solar;Solar;2.9;2012;South West;
Lightsource BP;Green Lane;Solar;Solar;4.2;2017;West Midlands;
Lightsource BP;Hadley Farm;Solar;Solar;5;2015;West Midlands;
Lightsource BP;Hawton;Solar;Solar;4.9;2011;East Midlands;
Lightsource BP;Henbury Quarry;Solar;Solar;3.7;2015;South West;
Lightsource BP;High Point;Solar;Solar;3.7;2017;West Midlands;
Lightsource BP;Hill Farm;Solar;Solar;7.7;2015;Wales;
Lightsource BP;Hill Hall Farm;Solar;Solar;5;2016;East England;
Lightsource BP;Hill House Farm;Solar;Solar;28.3;2015;South West;
Lightsource BP;Hillside;Solar;Solar;5.4;2017;Northern Ireland;
Lightsource BP;Horam;Solar;Solar;8.1;2015;South East;
Lightsource BP;Hornacott;Solar;Solar;5;2015;South West;
Lightsource BP;Howbery;Solar;Solar;0.7;2011;South East;
Lightsource BP;Howton;Solar;Solar;5;2011;South West;
Lightsource BP;Knockairn Road;Solar;Solar;5.4;2017;Northern Ireland;
Lightsource BP;Knowlton;Solar;Solar;11.5;2014;South East;
Lightsource BP;Langton;Solar;Solar;4.3;2015;Wales;
Lightsource BP;Langunnett;Solar;Solar;6.2;2013;South West;
Lightsource BP;Lawrence End Park;Solar;Solar;5;2015;East England;
Lightsource BP;Little Neath;Solar;Solar;6.1;2015;Wales;
Lightsource BP;Lough Road;Solar;Solar;5.4;2017;Northern Ireland;
Lightsource BP;Maes Bach;Solar;Solar;4.6;2015;Wales;
Lightsource BP;Maghaberry;Solar;Solar;27.1;2018;Northern Ireland;
Lightsource BP;Manor Farm;Solar;Solar;0.8;2011;South West;
Lightsource BP;Manor Farm Eggington;Solar;Solar;5;2015;East England;
Lightsource BP;Manston;Solar;Solar;9.8;2013;South East;
Lightsource BP;Marston;Solar;Solar;4.5;2011;East Midlands;
Lightsource BP;Meadow Farm (Thorpe Lanton) ;Solar;Solar;5;2017;East Midlands;
Lightsource BP;Millar Farm;Solar;Solar;7.2;2017;Northern Ireland;
Lightsource BP;Moira Road;Solar;Solar;5.9;2017;Northern Ireland;
Lightsource BP;Moor Solar 1;Solar;Solar;1.7;2011;East Midlands;
Lightsource BP;Moor Solar 2;Solar;Solar;1.1;2011;East Midlands;
Lightsource BP;Morfa;Solar;Solar;2;2016;Wales;
Lightsource BP;Nefyn (Tyddyn Cae);Solar;Solar;4.9;2015;Wales;
Lightsource BP;Norrington;Solar;Solar;11.1;2014;South West;
Lightsource BP;North Tenement;Solar;Solar;5;2017;Wales;
Lightsource BP;Park Farm West ;Solar;Solar;3.9;2017;Wales;
Lightsource BP;Pen Rhiw ;Solar;Solar;4.7;2017;Wales;
Lightsource BP;Pilkington;Solar;Solar;2.3;2019;North West;
Lightsource BP;Pont Andrew;Solar;Solar;1.5;2012;Wales;
Lightsource BP;Pressock;Solar;Solar;4.2;2017;Scotland;
Lightsource BP;Prestop Park;Solar;Solar;15.9;2015;East Midlands;
Lightsource BP;Primrose Hill;Solar;Solar;4.3;2015;Yorkshire and Humber;
Lightsource BP;Promens;Solar;Solar;1.6;2011;East England;
Lightsource BP;QE2 Reservoir;Solar;Solar;6.3;2016;South East;
Lightsource BP;RedHill Farm ;Solar;Solar;4.8;2015;South West;
Lightsource BP;Rudge Hill Farm;Solar;Solar;1;2013;South West;
Lightsource BP;Safeguard Bradwall;Solar;Solar;5;2017;North West;
Lightsource BP;Sandhill;Solar;Solar;1.9;2011;South West;
Lightsource BP;Says Court;Solar;Solar;19.8;2014;South West;
Lightsource BP;School Aycliffe;Solar;Solar;5;2015;North East;
Lightsource BP;Shaftesbury;Solar;Solar;5;2015;South West;
Lightsource BP;Sharland Farm ;Solar;Solar;2.8;2017;South West;
Lightsource BP;Sheriffhales;Solar;Solar;5;2015;West Midlands;
Lightsource BP;South Creake;Solar;Solar;26;2016;East England;
Lightsource BP;St Francis;Solar;Solar;4.3;2015;South East;
Lightsource BP;Stragglethorpe;Solar;Solar;5;2016;East Midlands;
Lightsource BP;Summerlands;Solar;Solar;0.8;2012;South West;
Lightsource BP;Sundorne;Solar;Solar;18.2;2015;West Midlands;
Lightsource BP;Trefinnick;Solar;Solar;4.4;2013;South West;
Lightsource BP;Treguff;Solar;Solar;3.7;2015;Wales;
Lightsource BP;Trevemper;Solar;Solar;1.7;2011;South West;
Lightsource BP;Upper Clayhill;Solar;Solar;4.7;2015;South East;
Lightsource BP;Walton;Solar;Solar;1.8;2011;South East;
Lightsource BP;West Bradley;Solar;Solar;1;2012;South West;
Lightsource BP;West Farm;Solar;Solar;7.6;2013;Wales;
Lightsource BP;Westwood;Solar;Solar;9.2;2014;South East;
Lightsource BP;Wheal Jane;Solar;Solar;1.4;2011;South West;
Lightsource BP;Wick Red Farm;Solar;Solar;5;2016;South West;
Lightsource BP;Wilburton;Solar;Solar;5;2011;East England;
Lightsource BP;Wrockwardine;Solar;Solar;10.5;2015;West Midlands;
LondonEnergy;Edmonton;Waste (municipal solid waste);Conventional Steam;50;1970;London;
Magnox Electric;Maentwrog;Hydro;Hydro;35.3;1928;Wales;
Marchwood Power;Marchwood;Natural gas;CCGT;898;2009;South East;
Octopus Investments;Abbots Ripton;Solar;Solar;24.7;2014;East England;
Octopus Investments;Apse New Barn;Solar;Solar;3.1;2013;South East;
Octopus Investments;Ash Row Farm;Solar;Solar;5;2015;Yorkshire and Humber;
Octopus Investments;Avenue Farm;Solar;Solar;7.6;2015;East England;
Octopus Investments;Averill Farm;Solar;Solar;5;2015;East Midlands;
Octopus Investments;Barn Farm;Solar;Solar;4.7;2015;East England;
Octopus Investments;Bentley;Solar;Solar;5.2;2013;North West;
Octopus Investments;Birch Estate;Solar;Solar;5;2015;East England;
Octopus Investments;Bishop's Sutton;Solar;Solar;12;2014;South East;
Octopus Investments;Blaby;Solar;Solar;3.5;2016;East Midlands;
Octopus Investments;Bradford;Solar;Solar;5.3;2013;South West;
Octopus Investments;Bratton Fleming;Solar;Solar;5;2013;South West;
Octopus Investments;Brickkiln Lane;Solar;Solar;5;2016;East England;
Octopus Investments;Bryn Yr Odyn;Solar;Solar;14.9;2015;Wales;
Octopus Investments;Burntstalk Farm;Solar;Solar;11.5;2013;East England;
Octopus Investments;Bystock Farm;Solar;Solar;4.1;2015;South West;
Octopus Investments;Carlisle Estate;Solar;Solar;5;2016;North West;
Octopus Investments;Caswell;Solar;Solar;5.9;2016;South West;
Octopus Investments;Causilgey;Solar;Solar;5;2013;South West;
Octopus Investments;Chalcroft;Solar;Solar;6.3;2013;South East;
Octopus Investments;Chawton;Solar;Solar;3.7;2013;South East;
Octopus Investments;Chediston Hall;Solar;Solar;12.3;2013;East England;
Octopus Investments;Chisbon;Solar;Solar;12.3;2015;East England;
Octopus Investments;Chittering 2;Solar;Solar;6.3;2013;East England;
Octopus Investments;Clann Farm;Solar;Solar;1.5;2014;South West;
Octopus Investments;Cloford Common Farm;Solar;Solar;5;2015;South West;
Octopus Investments;Corntown;Solar;Solar;2.5;2017;Wales;
Octopus Investments;Crapnell Farm;Solar;Solar;4.7;2014;South West;
Octopus Investments;Craymarsh;Solar;Solar;1.8;2012;South West;
Octopus Investments;Cressing;Solar;Solar;5;2016;East England;
Octopus Investments;Dairy House Farm;Solar;Solar;3.4;2016;North West;
Octopus Investments;Decoy;Solar;Solar;5.3;2014;South East;
Octopus Investments;Deepdale;Solar;Solar;5;2016;East Midlands;
Octopus Investments;Drapers Farm;Solar;Solar;6;2014;East England;
Octopus Investments;Eakring;Solar;Solar;11.8;2015;East Midlands;
Octopus Investments;Ellicombe;Solar;Solar;1.3;2013;South West;
Octopus Investments;Ermine Street;Solar;Solar;32.4;2014;East Midlands;
Octopus Investments;Fullerton;Solar;Solar;4.4;2017;South East;
Octopus Investments;Guisborough;Solar;Solar;5;2016;North East;
Octopus Investments;Hatchlands;Solar;Solar;5.2;2013;South West;
Octopus Investments;Hazard;Solar;Solar;5.7;2014;South West;
Octopus Investments;Hewas;Solar;Solar;6;2013;South West;
Octopus Investments;Higher Knapp Farm;Solar;Solar;1.5;2013;South West;
Octopus Investments;Higher Trenhayle;Solar;Solar;2.9;2013;South West;
Octopus Investments;Hill End Farm;Solar;Solar;2.8;2014;South East;
Octopus Investments;Hill Farm (OI);Solar;Solar;10.8;2014;South East;
Octopus Investments;Hollamoor;Solar;Solar;2.2;2013;South West;
Octopus Investments;Holtwood;Solar;Solar;5;2016;East Midlands;
Octopus Investments;Hullavington;Solar;Solar;8.3;2014;South West;
Octopus Investments;Lawn Lane;Solar;Solar;4.3;2016;West Midlands;
Octopus Investments;Lenham;Solar;Solar;6.6;2012;South East;
Octopus Investments;Lexham;Solar;Solar;7.9;2013;East England;
Octopus Investments;Little Morton;Solar;Solar;14.3;2014;East Midlands;
Octopus Investments;Little Trevease;Solar;Solar;5.4;2013;South West;
Octopus Investments;Littleton Farm;Solar;Solar;12;2015;South West;
Octopus Investments;Lochcraigs Farm;Solar;Solar;5;2017;Scotland;
Octopus Investments;Lodge Farm;Solar;Solar;12;2014;East Midlands;
Octopus Investments;Lovedean;Solar;Solar;4.5;2013;South East;
Octopus Investments;Manor Farm Dorset;Solar;Solar;4.9;2014;South West;
Octopus Investments;Manston Thorne;Solar;Solar;6.2;2014;South East;
Octopus Investments;Marley Thatch;Solar;Solar;6.2;2013;South West;
Octopus Investments;Meadow Farm;Solar;Solar;6.1;2014;East England;
Octopus Investments;Melbourn Black Peak;Solar;Solar;19;2015;East England;
Octopus Investments;Melbourn Muncey Farm;Solar;Solar;30.9;2015;East England;
Octopus Investments;Mill Hill Farm;Solar;Solar;5;2015;Yorkshire and Humber;
Octopus Investments;Molland Farm;Solar;Solar;5;2015;South West;
Octopus Investments;Mopley/Cadland;Solar;Solar;3;2013;South East;
Octopus Investments;Mount Mill;Solar;Solar;12;2015;East Midlands;
Octopus Investments;Natewood;Solar;Solar;9;2015;South East;
Octopus Investments;New Row Farm;Solar;Solar;4.5;2014;South West;
Octopus Investments;Newlands;Solar;Solar;4.3;2013;South West;
Octopus Investments;Ninnis;Solar;Solar;3.9;2013;South West;
Octopus Investments;North Perrott Fruit Farm;Solar;Solar;0.8;2013;South West;
Octopus Investments;North Wayton;Solar;Solar;8.4;2014;South West;
Octopus Investments;Northmoor;Solar;Solar;4.9;2015;South West;
Octopus Investments;Oaklands;Solar;Solar;6.9;2015;South East;
Octopus Investments;Ottringham;Solar;Solar;6.1;2014;Yorkshire and Humber;
Octopus Investments;Palfreys Barton;Solar;Solar;1;2013;South West;
Octopus Investments;Parciau;Solar;Solar;12.7;2015;Wales;
Octopus Investments;Park Wall;Solar;Solar;5;2012;South West;
Octopus Investments;Parkhouse;Solar;Solar;6.6;2013;South East;
Octopus Investments;Penhale;Solar;Solar;3.5;2013;South West;
Octopus Investments;Penyrheollas;Solar;Solar;5;2017;Wales;
Octopus Investments;Peter Hill;Solar;Solar;5;2016;Yorkshire and Humber;
Octopus Investments;Peterlee;Solar;Solar;5;2016;North East;
Octopus Investments;Pitchford;Solar;Solar;21;2015;West Midlands;
Octopus Investments;Pitts Farm;Solar;Solar;3.2;2014;South West;
Octopus Investments;Pollington Airfield;Solar;Solar;5;2015;Yorkshire and Humber;
Octopus Investments;Pyde Drove;Solar;Solar;8.4;2014;South West;
Octopus Investments;Ratcliffe House Farm;Solar;Solar;3.5;2015;East Midlands;
Octopus Investments;Reaches Farm;Solar;Solar;6.2;2014;East England;
Octopus Investments;Rew Farm;Solar;Solar;5.1;2014;South West;
Octopus Investments;Rudge Manor;Solar;Solar;6.4;2013;South West;
Octopus Investments;Rydon Farm;Solar;Solar;9.6;2015;South West;
Octopus Investments;Ryston Farm;Solar;Solar;4.6;2015;East England;
Octopus Investments;Seaton Road;Solar;Solar;4.2;2017;East Midlands;
Octopus Investments;Shipton Bellinger;Solar;Solar;5.4;2013;South East;
Octopus Investments;Short Hazel;Solar;Solar;5;2016;East Midlands;
Octopus Investments;Singrug;Solar;Solar;12;2015;Wales;
Octopus Investments;Six Hills;Solar;Solar;18.7;2015;East Midlands;
Octopus Investments;Slaughtergate;Solar;Solar;1.8;2013;South West;
Octopus Investments;Somerton Door;Solar;Solar;8.7;2015;South West;
Octopus Investments;Southcombe Farm;Solar;Solar;1.2;2013;South West;
Octopus Investments;Spittleborough;Solar;Solar;9.1;2014;South West;
Octopus Investments;Staining Wood;Solar;Solar;5;2016;North West;
Octopus Investments;Stormy Down;Solar;Solar;4.7;2017;Wales;
Octopus Investments;Stratton Hall;Solar;Solar;11.8;2014;East England;
Octopus Investments;Strete;Solar;Solar;4.9;2013;South West;
Octopus Investments;Sutton Mawr;Solar;Solar;7.5;2014;Wales;
Octopus Investments;Sycamore;Solar;Solar;19;2014;South East;
Octopus Investments;Tavells;Solar;Solar;5.4;2013;South East;
Octopus Investments;The Breck;Solar;Solar;5;2016;East Midlands;
Octopus Investments;The Hollies;Solar;Solar;8.6;2013;East Midlands;
Octopus Investments;The Hydes;Solar;Solar;10.7;2014;East England;
Octopus Investments;Thoresby;Solar;Solar;19.8;2015;East Midlands;
Octopus Investments;Tillhouse;Solar;Solar;10.5;2014;South West;
Octopus Investments;Tooley Farm;Solar;Solar;5;2015;East England;
Octopus Investments;Tredown Farm;Solar;Solar;1.4;2013;South West;
Octopus Investments;Tregassow;Solar;Solar;5.9;2013;South West;
Octopus Investments;Trench Farm;Solar;Solar;5;2015;Wales;
Octopus Investments;Turves;Solar;Solar;5;2013;East England;
Octopus Investments;Upper Farringdon;Solar;Solar;6.2;2015;South East;
Octopus Investments;Walland Farm;Solar;Solar;5;2015;South West;
Octopus Investments;Waterloo Farm 1 & 2;Solar;Solar;28.7;2015;East England;
Octopus Investments;Wedgehill;Solar;Solar;13.5;2015;South West;
Octopus Investments;Week Farm 2;Solar;Solar;3.7;2014;South West;
Octopus Investments;West Hall;Solar;Solar;5.5;2014;Wales;
